"c_table","c_facet","c_cid"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-70X0""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-70X0""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-70XY""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-70X0""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-70X0""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Y2""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tif""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tif""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Y4""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Y8""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Y8""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Y8""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Z6""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-70Y8""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-70Y8""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-70Z8""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZA""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:publication",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"isa:publication","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"isa:publication","{""and"": [{""source"": ""RID"", ""choices"": [""TK6""]}]}","recordedit"
"isa:publication",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""3QEJ""]}]}","recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:dataset_geo","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""head""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7106""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-70ZE""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-70ZE""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-710A""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-710C""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-710G""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-710G""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-710G""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-710G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7118""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-710G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-710G""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-711C""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-711E""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-711J""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-711J""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-711J""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7126""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-711J""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-711J""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-712A""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""tiff""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-712C""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-712G""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-712G""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-712G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""fab""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fab""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7138""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-712G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-712G""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-713C""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-713E""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-713J""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-713J""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-713J""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-713J""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""fvb""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fab""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""fab""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7146""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-713J""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-713J""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-714A""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-714C""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:publication","{""and"": [{""source"": ""RID"", ""choices"": [""1-714G""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-714G""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-714G""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-714G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
